BFO:0000003	occurrent	PATO:0000057	occurrence
http://aims.fao.org/aos/agrovoc/c_5026	mycotoxins	CHEBI:25442	mycotoxin
http://aims.fao.org/aos/agrovoc/c_5079	national parks	ENVO:00000367	national park
http://aims.fao.org/aos/agrovoc/c_5087	natural gas	ENVO:01000552	natural gas
http://aims.fao.org/aos/agrovoc/c_509	antimicrobials	CHEBI:35441	antiinfective agent
http://aims.fao.org/aos/agrovoc/c_5097	neck	UBERON:0000974	neck
http://aims.fao.org/aos/agrovoc/c_5137	nerves	UBERON:0001021	nerve
http://aims.fao.org/aos/agrovoc/c_5138	nervous system	UBERON:0001016	nervous system
http://aims.fao.org/aos/agrovoc/c_5140	nesting	ENVO:00005803	animal habitation
http://aims.fao.org/aos/agrovoc/c_5142	Netherlands	ENVO:0010040	Limburger
http://aims.fao.org/aos/agrovoc/c_5185	nitosols	ENVO:00002247	nitisol
http://aims.fao.org/aos/agrovoc/c_5187	nitrates	CHEBI:17632	nitrate
http://aims.fao.org/aos/agrovoc/c_5188	nitric acid	CHEBI:48107	nitric acid
http://aims.fao.org/aos/agrovoc/c_5190	nitrites	CHEBI:16301	nitrite
http://aims.fao.org/aos/agrovoc/c_520	anus	UBERON:0000159	anal canal
http://aims.fao.org/aos/agrovoc/c_5237	nose	UBERON:0000004	nose
http://aims.fao.org/aos/agrovoc/c_5258	nucleosides	CHEBI:33838	nucleoside
http://aims.fao.org/aos/agrovoc/c_5259	nucleotides	CHEBI:36976	nucleotide
http://aims.fao.org/aos/agrovoc/c_5260	nucleus	UBERON:0000125	neural nucleus
http://aims.fao.org/aos/agrovoc/c_5274	nutrients	CHEBI:33284	nutrient
http://aims.fao.org/aos/agrovoc/c_5319	oesophagus	UBERON:0001043	esophagus
http://aims.fao.org/aos/agrovoc/c_5332	oil spills	ENVO:00002061	oil spill
http://aims.fao.org/aos/agrovoc/c_5334	oils	ENVO:00002985	oil
http://aims.fao.org/aos/agrovoc/c_5344	olfactory organs	UBERON:0002268	olfactory organ
http://aims.fao.org/aos/agrovoc/c_5378	orchard soils	ENVO:00005772	orchard soil
http://aims.fao.org/aos/agrovoc/c_5383	organic acids	CHEBI:64709	organic acid
http://aims.fao.org/aos/agrovoc/c_5384	organic compounds	UBERON:0003103	compound organ
http://aims.fao.org/aos/agrovoc/c_5395	organochlorine compounds	CHEBI:36683	organochlorine compound
http://aims.fao.org/aos/agrovoc/c_5401	organophosphorus compounds	CHEBI:25710	organophosphorus compound
http://aims.fao.org/aos/agrovoc/c_5456	ovaries	UBERON:0000992	female gonad
http://aims.fao.org/aos/agrovoc/c_5461	oviducts	UBERON:0000993	oviduct
http://aims.fao.org/aos/agrovoc/c_5472	oxidation	CHEBI:25741	oxide
http://aims.fao.org/aos/agrovoc/c_5473	oxides	CHEBI:25741	oxide
http://aims.fao.org/aos/agrovoc/c_5485	ozone	CHEBI:25812	ozone
http://aims.fao.org/aos/agrovoc/c_5522	pampas	ENVO:00000262	steppe
http://aims.fao.org/aos/agrovoc/c_5526	pancreas	UBERON:0001264	pancreas
http://aims.fao.org/aos/agrovoc/c_554	aquatic environment	ENVO:01000317	aquatic environment
http://aims.fao.org/aos/agrovoc/c_5557	paraffin	ENVO:01000551	paraffin
http://aims.fao.org/aos/agrovoc/c_5580	parathyroid gland	UBERON:0001132	parathyroid gland
http://aims.fao.org/aos/agrovoc/c_5582	parenchyma	UBERON:0000353	parenchyma
http://aims.fao.org/aos/agrovoc/c_5621	pasta	ENVO:0010123	pasta
http://aims.fao.org/aos/agrovoc/c_5647	peat	ENVO:00005774	peat soil
http://aims.fao.org/aos/agrovoc/c_5666	pelvis	UBERON:0002355	pelvic region of trunk
http://aims.fao.org/aos/agrovoc/c_5673	penis	UBERON:0000989	penis
http://aims.fao.org/aos/agrovoc/c_568	arable soils	ENVO:00005742	arable soil
http://aims.fao.org/aos/agrovoc/c_5691	peptides	CHEBI:16670	peptide
http://aims.fao.org/aos/agrovoc/c_5702	pericardium	UBERON:0002407	pericardium
http://aims.fao.org/aos/agrovoc/c_5704	periderm	UBERON:0003055	periderm
http://aims.fao.org/aos/agrovoc/c_5712	peritoneum	UBERON:0002358	peritoneum
http://aims.fao.org/aos/agrovoc/c_5718	permeability	PATO:0000970	permeability
http://aims.fao.org/aos/agrovoc/c_5747	petroleum	ENVO:00002984	petroleum
http://aims.fao.org/aos/agrovoc/c_5755	phaeozems	ENVO:00002249	phaeozem
http://aims.fao.org/aos/agrovoc/c_5761	pharynx	UBERON:0006562	pharynx
http://aims.fao.org/aos/agrovoc/c_5834	physiographic features	ENVO:00000191	physiographic feature
http://aims.fao.org/aos/agrovoc/c_5871	piggeries	ENVO:00003042	piggery
http://aims.fao.org/aos/agrovoc/c_5938	pits	UBERON:0016566	pit
http://aims.fao.org/aos/agrovoc/c_5939	pituitary gland	UBERON:0000007	pituitary gland
http://aims.fao.org/aos/agrovoc/c_5944	placenta	UBERON:0001987	placenta
http://aims.fao.org/aos/agrovoc/c_5953	planosols	ENVO:00002251	planosol
http://aims.fao.org/aos/agrovoc/c_5993	plants	NCBITaxon:3193	Embryophyta
http://aims.fao.org/aos/agrovoc/c_5998	plastics	ENVO:01000404	plastic
http://aims.fao.org/aos/agrovoc/c_5ce9893a	rift valleys	ENVO:00000302	rift valley
http://aims.fao.org/aos/agrovoc/c_601	arenosols	ENVO:00002229	arenosol
http://aims.fao.org/aos/agrovoc/c_6014	pleura	UBERON:0000977	pleura
http://aims.fao.org/aos/agrovoc/c_6044	podzols	ENVO:00002257	podzol
http://aims.fao.org/aos/agrovoc/c_6051	poisoning	CHEBI:64909	poison
http://aims.fao.org/aos/agrovoc/c_6057	Polar regions	ENVO:01000238	polar
http://aims.fao.org/aos/agrovoc/c_6058	polarity	ENVO:01000238	polar
http://aims.fao.org/aos/agrovoc/c_6061	poles	ENVO:01000498	pole
http://aims.fao.org/aos/agrovoc/c_6077	pollution	ENVO:02500036	environmental pollution
http://aims.fao.org/aos/agrovoc/c_6078	pollution control	ENVO:02500042	pollution control
http://aims.fao.org/aos/agrovoc/c_6097	polysaccharides	CHEBI:18154	polysaccharide
http://aims.fao.org/aos/agrovoc/c_6105	ponds	ENVO:00000033	pond
http://aims.fao.org/aos/agrovoc/c_611	arid climate	ENVO:01000378	arid subtropical
http://aims.fao.org/aos/agrovoc/c_6115	population structure	PCO:0000001	population
http://aims.fao.org/aos/agrovoc/c_6120	pork	ENVO:00003062	pork
http://aims.fao.org/aos/agrovoc/c_6121	porphyrins	CHEBI:26214	porphyrins
http://aims.fao.org/aos/agrovoc/c_6143	potting	ENVO:01000527	flush toilet fixture
http://aims.fao.org/aos/agrovoc/c_6143	potting	ENVO:01000534	pour-flush toilet fixture
http://aims.fao.org/aos/agrovoc/c_6161	precipitation	ENVO:01000703	hydrological precipitation process
http://aims.fao.org/aos/agrovoc/c_6174	pressure	PATO:0001025	pressure
http://aims.fao.org/aos/agrovoc/c_6181	primates	NCBITaxon:9443	Primates
http://aims.fao.org/aos/agrovoc/c_622	aromatic compounds	CHEBI:33655	aromatic compound
http://aims.fao.org/aos/agrovoc/c_6379	purines	CHEBI:26401	purines
http://aims.fao.org/aos/agrovoc/c_6385	pyridines	CHEBI:26421	pyridines
http://aims.fao.org/aos/agrovoc/c_6400	quality	BFO:0000019	quality
http://aims.fao.org/aos/agrovoc/c_6400	quality	PATO:0000001	quality
http://aims.fao.org/aos/agrovoc/c_6424	radio	ENVO:01000577	radio device
http://aims.fao.org/aos/agrovoc/c_6426	radioactivity	PATO:0001741	radioactive
http://aims.fao.org/aos/agrovoc/c_6472	reclaimed land	ENVO:00000286	polder
http://aims.fao.org/aos/agrovoc/c_6485	refrigeration	CHEBI:78433	refrigerant
http://aims.fao.org/aos/agrovoc/c_6485	refrigeration	ENVO:01000583	refrigerator
http://aims.fao.org/aos/agrovoc/c_6492	regosols	ENVO:00002256	regosol
http://aims.fao.org/aos/agrovoc/c_6531	respiratory system	UBERON:0001004	respiratory system
http://aims.fao.org/aos/agrovoc/c_6569	rhizosphere	ENVO:00005801	rhizosphere
http://aims.fao.org/aos/agrovoc/c_6594	ribonucleosides	CHEBI:18254	ribonucleoside
http://aims.fao.org/aos/agrovoc/c_6606	girdling	UBERON:0007823	appendage girdle region
http://aims.fao.org/aos/agrovoc/c_6617	rivers	ENVO:00000023	stream
http://aims.fao.org/aos/agrovoc/c_6621	roads	ENVO:00000064	road
http://aims.fao.org/aos/agrovoc/c_6622	roadside soil	ENVO:00005743	roadside soil
http://aims.fao.org/aos/agrovoc/c_6628	rock	ENVO:00001995	rock
http://aims.fao.org/aos/agrovoc/c_6639	roofs	ENVO:01000472	building roof
http://aims.fao.org/aos/agrovoc/c_6643	root nodulation	ENVO:01000164	root nodule
http://aims.fao.org/aos/agrovoc/c_6699	rural areas	ENVO:01000772	rural area
http://aims.fao.org/aos/agrovoc/c_6706	rural settlement	ENVO:01000763	rural settlement
http://aims.fao.org/aos/agrovoc/c_6747	salicylates	CHEBI:30762	salicylate
http://aims.fao.org/aos/agrovoc/c_6752	saliva	ENVO:02000036	saliva
http://aims.fao.org/aos/agrovoc/c_6752	saliva	UBERON:0001836	saliva
http://aims.fao.org/aos/agrovoc/c_6753	salivary glands	UBERON:0001044	saliva-secreting gland
http://aims.fao.org/aos/agrovoc/c_6779	sand	ENVO:01000017	sand
http://aims.fao.org/aos/agrovoc/c_6781	sandy soils	ENVO:00002229	arenosol
http://aims.fao.org/aos/agrovoc/c_6808	sarcosine	CHEBI:15611	sarcosine
http://aims.fao.org/aos/agrovoc/c_6824	sausages	ENVO:00002166	sausage
http://aims.fao.org/aos/agrovoc/c_6825	savannas	ENVO:00000261	savanna
http://aims.fao.org/aos/agrovoc/c_6830	sawmills	ENVO:00004638	sawmill
http://aims.fao.org/aos/agrovoc/c_6903	sea water	ENVO:00002149	sea water
http://aims.fao.org/aos/agrovoc/c_6917	sebum	ENVO:02000037	sebum
http://aims.fao.org/aos/agrovoc/c_6917	sebum	UBERON:0001866	sebum
http://aims.fao.org/aos/agrovoc/c_6922	secretion	UBERON:0000456	bodily secretion
http://aims.fao.org/aos/agrovoc/c_6945	seedlings	PO:0000003	whole plant
http://aims.fao.org/aos/agrovoc/c_695	atolls	ENVO:00000166	atoll
http://aims.fao.org/aos/agrovoc/c_6971	sense organs	UBERON:0001032	sensory system
http://aims.fao.org/aos/agrovoc/c_6984	serosa	UBERON:0000042	serous membrane
http://aims.fao.org/aos/agrovoc/c_6984	serosa	UBERON:0001136	mesothelium
http://aims.fao.org/aos/agrovoc/c_7007	sewage	ENVO:00002018	sewage
http://aims.fao.org/aos/agrovoc/c_7044	shops	ENVO:00002221	shop
http://aims.fao.org/aos/agrovoc/c_7060	silage	ENVO:00003030	silage
http://aims.fao.org/aos/agrovoc/c_7093	size	PATO:0000117	size
http://aims.fao.org/aos/agrovoc/c_7097	skin	UBERON:0000014	zone of skin
http://aims.fao.org/aos/agrovoc/c_7097	skin	UBERON:0002067	dermis
http://aims.fao.org/aos/agrovoc/c_7099	skin glands	UBERON:0002419	skin gland
http://aims.fao.org/aos/agrovoc/c_7104	skull	UBERON:0003129	skull
http://aims.fao.org/aos/agrovoc/c_7109	sloping land	ENVO:01000333	hillside
http://aims.fao.org/aos/agrovoc/c_7116	smoked meat	ENVO:0010137	smoked meat
http://aims.fao.org/aos/agrovoc/c_7124	snow	ENVO:01000406	snow
http://aims.fao.org/aos/agrovoc/c_7146	sodium chloride	CHEBI:26710	sodium chloride
http://aims.fao.org/aos/agrovoc/c_7152	soft maize	ENVO:00003977	maize flour
http://aims.fao.org/aos/agrovoc/c_7156	soil	ENVO:00001998	soil
http://aims.fao.org/aos/agrovoc/c_7168	soil degradation	ENVO:01000705	soil degradation
http://aims.fao.org/aos/agrovoc/c_7170	soil fertility	ENVO:00005754	fertilized soil
http://aims.fao.org/aos/agrovoc/c_7178	cell culture	ENVO:02000008	cell culture
http://aims.fao.org/aos/agrovoc/c_7183	soil pollution	ENVO:02500038	soil pollution
http://aims.fao.org/aos/agrovoc/c_7196	soil structure	ENVO:00001998	soil
http://aims.fao.org/aos/agrovoc/c_7227	soles	UBERON:0008338	plantar part of pes
http://aims.fao.org/aos/agrovoc/c_723	autonomic nervous system	UBERON:0002410	autonomic nervous system
http://aims.fao.org/aos/agrovoc/c_7231	solonchaks	ENVO:00002252	solonchak
http://aims.fao.org/aos/agrovoc/c_7232	solonetz	ENVO:00002255	solonetz
http://aims.fao.org/aos/agrovoc/c_7233	solubility	PATO:0001536	solubility
http://aims.fao.org/aos/agrovoc/c_7236	solvents	CHEBI:46787	solvent
http://aims.fao.org/aos/agrovoc/c_7251	sound	ENVO:00000393	sound
http://aims.fao.org/aos/agrovoc/c_727	avalanches	ENVO:01000691	avalanche
http://aims.fao.org/aos/agrovoc/c_7286	Spermatophyta	NCBITaxon:58024	Spermatophyta
http://aims.fao.org/aos/agrovoc/c_7305	spinal cord	UBERON:0002240	spinal cord
http://aims.fao.org/aos/agrovoc/c_7306	spine	UBERON:0001130	vertebral column
http://aims.fao.org/aos/agrovoc/c_7306	spine	UBERON:0004529	anatomical projection
http://aims.fao.org/aos/agrovoc/c_7314	spleen	UBERON:0002106	spleen
http://aims.fao.org/aos/agrovoc/c_7336	spring	ENVO:00000027	spring
http://aims.fao.org/aos/agrovoc/c_7407	steroids	CHEBI:35341	steroid
http://aims.fao.org/aos/agrovoc/c_7422	stomach	UBERON:0000945	stomach
http://aims.fao.org/aos/agrovoc/c_7422	stomach	UBERON:0009034	stomach region
http://aims.fao.org/aos/agrovoc/c_7422	stomach	UBERON:0009870	zone of stomach
http://aims.fao.org/aos/agrovoc/c_7425	stony soils	ENVO:00002241	leptosol
http://aims.fao.org/aos/agrovoc/c_7434	storehouses	ENVO:00003963	warehouse
http://aims.fao.org/aos/agrovoc/c_7438	stratification	PATO:0002067	stratification
http://aims.fao.org/aos/agrovoc/c_7441	straw	ENVO:00003869	straw
http://aims.fao.org/aos/agrovoc/c_7445	strength	PATO:0001230	strength
http://aims.fao.org/aos/agrovoc/c_7498	sugar	ENVO:00003970	sugar
http://aims.fao.org/aos/agrovoc/c_7510	sulphates	CHEBI:16189	sulfate
http://aims.fao.org/aos/agrovoc/c_7511	sulphides	CHEBI:26822	sulfide
http://aims.fao.org/aos/agrovoc/c_7515	sulphur dioxide	CHEBI:18422	sulfur dioxide
http://aims.fao.org/aos/agrovoc/c_7529	surfactants	CHEBI:35195	surfactant
http://aims.fao.org/aos/agrovoc/c_7544	swamps	ENVO:00000233	swamp
http://aims.fao.org/aos/agrovoc/c_7548	sweat	ENVO:02000025	sweat
http://aims.fao.org/aos/agrovoc/c_7573	synovial fluid	ENVO:02000039	synovial fluid
http://aims.fao.org/aos/agrovoc/c_7573	synovial fluid	UBERON:0001090	synovial fluid
http://aims.fao.org/aos/agrovoc/c_7591	tail	ENVO:00000003	mine tailing
http://aims.fao.org/aos/agrovoc/c_762	back	UBERON:0001137	dorsum
http://aims.fao.org/aos/agrovoc/c_7627	taxis	ENVO:01000612	taxicab
http://aims.fao.org/aos/agrovoc/c_7634	tea	ENVO:0010158	tea
http://aims.fao.org/aos/agrovoc/c_764	bacon	ENVO:00003881	bacon
http://aims.fao.org/aos/agrovoc/c_7641	tears	ENVO:02000034	tears
http://aims.fao.org/aos/agrovoc/c_7650	teeth	UBERON:0003672	dentition
http://aims.fao.org/aos/agrovoc/c_7657	temperature	PATO:0000146	temperature
http://aims.fao.org/aos/agrovoc/c_7663	tendons	UBERON:0000043	tendon
http://aims.fao.org/aos/agrovoc/c_7682	testes	UBERON:0000473	testis
http://aims.fao.org/aos/agrovoc/c_7684	testosterone	CHEBI:17347	testosterone
http://aims.fao.org/aos/agrovoc/c_7697	textiles	ENVO:02000001	textile
http://aims.fao.org/aos/agrovoc/c_7704	thatch	ENVO:01000473	thatch
http://aims.fao.org/aos/agrovoc/c_7735	thorax	UBERON:0000915	thoracic segment of trunk
http://aims.fao.org/aos/agrovoc/c_7735	thorax	UBERON:0001443	chest
http://aims.fao.org/aos/agrovoc/c_7737	threonine	CHEBI:26986	threonine
http://aims.fao.org/aos/agrovoc/c_7753	thyroid gland	UBERON:0002046	thyroid gland
http://aims.fao.org/aos/agrovoc/c_776	bagasse	ENVO:00002872	bagasse
http://aims.fao.org/aos/agrovoc/c_7778	time	PATO:0000165	time
http://aims.fao.org/aos/agrovoc/c_7789	tissue culture	ENVO:02000007	tissue culture
http://aims.fao.org/aos/agrovoc/c_779	Bahia	ENVO:00000032	bay
http://aims.fao.org/aos/agrovoc/c_779	Bahia	ENVO:00000234	bayou
http://aims.fao.org/aos/agrovoc/c_7809	tongue	UBERON:0001723	tongue
http://aims.fao.org/aos/agrovoc/c_7823	towns	ENVO:00000856	city
http://aims.fao.org/aos/agrovoc/c_7828	toxins	CHEBI:27026	toxin
http://aims.fao.org/aos/agrovoc/c_7834	trace elements	CHEBI:27027	micronutrient
http://aims.fao.org/aos/agrovoc/c_7836	trachea	UBERON:0003126	trachea
http://aims.fao.org/aos/agrovoc/c_7838	Tracheophyta	NCBITaxon:58023	Tracheophyta
http://aims.fao.org/aos/agrovoc/c_7845	tracks	ENVO:00000122	track
http://aims.fao.org/aos/agrovoc/c_7871	transpiration	ENVO:02500035	transpiration
http://aims.fao.org/aos/agrovoc/c_7887	trees	PO:0000003	whole plant
http://aims.fao.org/aos/agrovoc/c_7978	tropical soils	ENVO:00005778	tropical soil
http://aims.fao.org/aos/agrovoc/c_7979	tropical zones	ENVO:01000204	tropical
http://aims.fao.org/aos/agrovoc/c_7982	troughs	ENVO:00000499	trough
http://aims.fao.org/aos/agrovoc/c_7984	trucks	ENVO:01000602	truck
http://aims.fao.org/aos/agrovoc/c_8004	tundra	ENVO:00000112	tundra
http://aims.fao.org/aos/agrovoc/c_8077	upland soils	ENVO:00005786	upland soil
http://aims.fao.org/aos/agrovoc/c_8085	urban areas	ENVO:00000856	city
http://aims.fao.org/aos/agrovoc/c_8090	urea	CHEBI:16199	urea
http://aims.fao.org/aos/agrovoc/c_8095	ureter	UBERON:0000056	ureter
http://aims.fao.org/aos/agrovoc/c_8096	urethra	UBERON:0000057	urethra
http://aims.fao.org/aos/agrovoc/c_8099	urinary tract	UBERON:0001008	renal system
http://aims.fao.org/aos/agrovoc/c_8103	urine	ENVO:00002047	urine
http://aims.fao.org/aos/agrovoc/c_8103	urine	UBERON:0001088	urine
http://aims.fao.org/aos/agrovoc/c_8107	urogenital system	UBERON:0004122	genitourinary system
http://aims.fao.org/aos/agrovoc/c_812	banks	ENVO:00000141	bank
http://aims.fao.org/aos/agrovoc/c_8125	uterus	UBERON:0000995	uterus
http://aims.fao.org/aos/agrovoc/c_8142	vagina	UBERON:0000996	vagina
http://aims.fao.org/aos/agrovoc/c_8149	valleys	ENVO:00000100	valley
http://aims.fao.org/aos/agrovoc/c_8170	plant oils	ENVO:00003975	vegetable oil
http://aims.fao.org/aos/agrovoc/c_8174	vegetables	ENVO:01000756	vegetable
http://aims.fao.org/aos/agrovoc/c_8176	vegetation	ENVO:01000756	vegetable
http://aims.fao.org/aos/agrovoc/c_8180	vehicles	ENVO:01000604	vehicle
http://aims.fao.org/aos/agrovoc/c_8182	veld	ENVO:00000260	prairie
http://aims.fao.org/aos/agrovoc/c_8189	ventilators	UBERON:0012464	cloacal vent
http://aims.fao.org/aos/agrovoc/c_8196	vertebrates	NCBITaxon:7742	Vertebrata <Metazoa>
http://aims.fao.org/aos/agrovoc/c_8199	vertisols	ENVO:00002254	vertisol
http://aims.fao.org/aos/agrovoc/c_8210	viability	PATO:0000169	viability
http://aims.fao.org/aos/agrovoc/c_8252	villages	ENVO:01000773	village
http://aims.fao.org/aos/agrovoc/c_8253	vinegar	ENVO:00003905	vinegar
http://aims.fao.org/aos/agrovoc/c_8287	volcanic soils	ENVO:00005785	volcanic soil
http://aims.fao.org/aos/agrovoc/c_8288	volume	PATO:0000918	volume
http://aims.fao.org/aos/agrovoc/c_8297	walls	UBERON:0000060	anatomical wall
http://aims.fao.org/aos/agrovoc/c_8308	wastewater	ENVO:00002001	waste water
http://aims.fao.org/aos/agrovoc/c_8309	water	CHEBI:15377	water
http://aims.fao.org/aos/agrovoc/c_8309	water	ENVO:00002006	water
http://aims.fao.org/aos/agrovoc/c_8316	water currents	ENVO:00000147	ocean current
http://aims.fao.org/aos/agrovoc/c_8321	water pollution	ENVO:02500039	water pollution
http://aims.fao.org/aos/agrovoc/c_8324	water reservoirs	ENVO:00000025	reservoir
http://aims.fao.org/aos/agrovoc/c_8330	waterfalls	ENVO:00000040	waterfall
http://aims.fao.org/aos/agrovoc/c_8334	watersheds	ENVO:00000292	watershed
http://aims.fao.org/aos/agrovoc/c_8336	waxes	ENVO:01000575	wax
http://aims.fao.org/aos/agrovoc/c_8352	weirs	ENVO:00000535	weir
http://aims.fao.org/aos/agrovoc/c_8354	wells	ENVO:00000026	well
http://aims.fao.org/aos/agrovoc/c_8406	wines	ENVO:01000014	wine
http://aims.fao.org/aos/agrovoc/c_8421	wood	ENVO:00002040	wood
http://aims.fao.org/aos/agrovoc/c_8472	xylene	CHEBI:27338	xylene
http://aims.fao.org/aos/agrovoc/c_850	beaches	ENVO:00000091	beach
http://aims.fao.org/aos/agrovoc/c_8531	zoos	ENVO:00010625	zoological garden
http://aims.fao.org/aos/agrovoc/c_8601	acidity	PATO:0001842	acidity
http://aims.fao.org/aos/agrovoc/c_861	beef	ENVO:00003067	beef
http://aims.fao.org/aos/agrovoc/c_8611	activated sludge	ENVO:00002046	activated sludge
http://aims.fao.org/aos/agrovoc/c_8620	adenohypophysis	UBERON:0002196	adenohypophysis
http://aims.fao.org/aos/agrovoc/c_864	beers	ENVO:01000015	beer
http://aims.fao.org/aos/agrovoc/c_8683	agricultural wastes	ENVO:01000371	agricultural waste material
http://aims.fao.org/aos/agrovoc/c_8721	alkalinity	PATO:0001430	alkaline
http://aims.fao.org/aos/agrovoc/c_8746	alveoli	UBERON:0002299	alveolus of lung
http://aims.fao.org/aos/agrovoc/c_8771	amnion	UBERON:0000305	amnion
http://aims.fao.org/aos/agrovoc/c_879	benzene	CHEBI:22712	benzenes
http://aims.fao.org/aos/agrovoc/c_8867	apes	NCBITaxon:314295	Hominoidea
http://aims.fao.org/aos/agrovoc/c_8872	apiaries	ENVO:01000576	apiary
http://aims.fao.org/aos/agrovoc/c_8893	apple juice	ENVO:00003879	apple juice
http://aims.fao.org/aos/agrovoc/c_8948	arteries	UBERON:0001637	artery
http://aims.fao.org/aos/agrovoc/c_8961	artificial lakes	ENVO:00000377	artificial lake
http://aims.fao.org/aos/agrovoc/c_8994	atmosphere	ENVO:01000267	atmosphere
http://aims.fao.org/aos/agrovoc/c_8999	auditory meatus	UBERON:0001352	external acoustic meatus
http://aims.fao.org/aos/agrovoc/c_9	abdomen	UBERON:0000916	abdomen
http://aims.fao.org/aos/agrovoc/c_9000021	Coastal area	ENVO:00000303	sea coast
http://aims.fao.org/aos/agrovoc/c_9001019	slums	ENVO:01000653	slum
http://aims.fao.org/aos/agrovoc/c_902	bile	ENVO:02000023	bile
http://aims.fao.org/aos/agrovoc/c_902	bile	UBERON:0001970	bile
http://aims.fao.org/aos/agrovoc/c_904	bile ducts	UBERON:0002394	bile duct
http://aims.fao.org/aos/agrovoc/c_9077	banking	ENVO:00000141	bank
http://aims.fao.org/aos/agrovoc/c_92	acids	CHEBI:37527	acid
http://aims.fao.org/aos/agrovoc/c_92	acids	PATO:0001429	acidic
http://aims.fao.org/aos/agrovoc/c_92343	reefs	ENVO:00000130	reef
http://aims.fao.org/aos/agrovoc/c_92344	antimicrobial agents	CHEBI:33281	antimicrobial agent
http://aims.fao.org/aos/agrovoc/c_92355	tsunamis	ENVO:01000689	tsunami
http://aims.fao.org/aos/agrovoc/c_92358	volcanic eruptions	ENVO:01000634	volcanic eruption
http://aims.fao.org/aos/agrovoc/c_92379	reactive oxygen species	CHEBI:26523	reactive oxygen species
http://aims.fao.org/aos/agrovoc/c_926	biomass	ENVO:01000155	organic material
http://aims.fao.org/aos/agrovoc/c_9262	biogas	ENVO:01000556	biogas
http://aims.fao.org/aos/agrovoc/c_930	biota	NCBITaxon:131567	cellular organisms
http://aims.fao.org/aos/agrovoc/c_9320	blood plasma	ENVO:02000027	blood plasma
http://aims.fao.org/aos/agrovoc/c_9320	blood plasma	UBERON:0001969	blood plasma
http://aims.fao.org/aos/agrovoc/c_9455	brown adipose tissue	UBERON:0001348	brown adipose tissue
http://aims.fao.org/aos/agrovoc/c_949	bladder	UBERON:0001255	urinary bladder
http://aims.fao.org/aos/agrovoc/c_949	bladder	UBERON:0018707	bladder organ
http://aims.fao.org/aos/agrovoc/c_9513	buttermilk	ENVO:00003889	buttermilk
http://aims.fao.org/aos/agrovoc/c_959	blood	ENVO:02000020	blood
http://aims.fao.org/aos/agrovoc/c_959	blood	UBERON:0000178	blood
http://aims.fao.org/aos/agrovoc/c_9683	cecum	UBERON:0001153	caecum
http://aims.fao.org/aos/agrovoc/c_971	blood vessels	UBERON:0004537	blood vasculature
http://aims.fao.org/aos/agrovoc/c_9711	cerebellum	UBERON:0002037	cerebellum
http://aims.fao.org/aos/agrovoc/c_9713	cerebrum	UBERON:0001893	telencephalon
http://aims.fao.org/aos/agrovoc/c_9717	uterine cervix	UBERON:0000002	uterine cervix
http://aims.fao.org/aos/agrovoc/c_978	body cavities	UBERON:0002323	coelemic cavity lumen
http://aims.fao.org/aos/agrovoc/c_981	body parts	UBERON:0000475	organism subdivision
http://aims.fao.org/aos/agrovoc/c_982	body regions	UBERON:0000475	organism subdivision
http://aims.fao.org/aos/agrovoc/c_982	body regions	UBERON:0013702	body proper
http://aims.fao.org/aos/agrovoc/c_9836	chorion	UBERON:0003124	chorion
http://aims.fao.org/aos/agrovoc/c_9851	chyle	ENVO:02000030	chyle
http://aims.fao.org/aos/agrovoc/c_9851	chyle	UBERON:0000911	chyle
http://aims.fao.org/aos/agrovoc/c_9852	chyme	ENVO:02000026	chyme
http://aims.fao.org/aos/agrovoc/c_9852	chyme	UBERON:0000910	chyme
http://aims.fao.org/aos/agrovoc/c_987	bogs	ENVO:01000527	flush toilet fixture
http://aims.fao.org/aos/agrovoc/c_987	bogs	ENVO:01000534	pour-flush toilet fixture
http://aims.fao.org/aos/agrovoc/c_987	bogs	ENVO:01000535	pour-flush pit latrine
http://aims.fao.org/aos/agrovoc/c_988	boiling	ENVO:01000623	boiling
http://aims.fao.org/aos/agrovoc/c_9901	cloaca	UBERON:0000162	cloaca
http://aims.fao.org/aos/agrovoc/c_998	bone marrow	UBERON:0002371	bone marrow
