UBERON:0001737	larynx	http://aims.fao.org/aos/agrovoc/c_4205	larynx	entities	
UBERON:0001753	cementum	http://aims.fao.org/aos/agrovoc/c_1426	cement	substances	
UBERON:0001769	iris	http://aims.fao.org/aos/agrovoc/c_3947	Iris	organisms	
UBERON:0001771	pupil	http://aims.fao.org/aos/agrovoc/c_7473	students	groups	
UBERON:0001810	nerve plexus	http://aims.fao.org/aos/agrovoc/c_6019	plexus	entities	
UBERON:0001811	conjunctiva	http://aims.fao.org/aos/agrovoc/c_10074	conjunctiva	entities	
UBERON:0001820	sweat gland	http://aims.fao.org/aos/agrovoc/c_14720	sweat glands	entities	
UBERON:0001821	sebaceous gland	http://aims.fao.org/aos/agrovoc/c_14155	sebaceous glands	entities	
UBERON:0001825	paranasal sinus	http://aims.fao.org/aos/agrovoc/c_16811	sinusitis	phenomena	
UBERON:0001825	paranasal sinus	http://aims.fao.org/aos/agrovoc/c_7081	sinuses	entities	
UBERON:0001827	secretion of lacrimal gland	http://aims.fao.org/aos/agrovoc/c_7641	tears	entities	
UBERON:0001828	gingiva	http://aims.fao.org/aos/agrovoc/c_11159	gingiva	entities	
UBERON:0001828	gingiva	http://aims.fao.org/aos/agrovoc/c_3441	gums	products	,substances	
UBERON:0001831	parotid gland	http://aims.fao.org/aos/agrovoc/c_6753	salivary glands	entities	
UBERON:0001836	saliva	http://aims.fao.org/aos/agrovoc/c_6752	saliva	entities	
UBERON:0001851	cortex	http://aims.fao.org/aos/agrovoc/c_1908	cortex	entities	
UBERON:0001866	sebum	http://aims.fao.org/aos/agrovoc/c_6917	sebum	entities	
UBERON:0001872	parietal lobe	http://aims.fao.org/aos/agrovoc/c_15205	Violales	organisms	
UBERON:0001886	choroid plexus	http://aims.fao.org/aos/agrovoc/c_13460	choroid plexus	entities	
UBERON:0001893	telencephalon	http://aims.fao.org/aos/agrovoc/c_9713	cerebrum	entities	
UBERON:0001896	medulla oblongata	http://aims.fao.org/aos/agrovoc/c_12476	medulla oblongata	entities	
UBERON:0001898	hypothalamus	http://aims.fao.org/aos/agrovoc/c_11691	hypothalamus	entities	
UBERON:0001905	pineal body	http://aims.fao.org/aos/agrovoc/c_5888	pineal body	entities	
UBERON:0001911	mammary gland	http://aims.fao.org/aos/agrovoc/c_4562	mammary glands	entities	
UBERON:0001913	milk	http://aims.fao.org/aos/agrovoc/c_4826	milk	entities	,products	
UBERON:0001914	colostrum	http://aims.fao.org/aos/agrovoc/c_1772	colostrum	entities	,products	
UBERON:0001928	preoptic area	http://aims.fao.org/aos/agrovoc/c_6035	Poa	organisms	
UBERON:0001954	Ammon's horn	http://aims.fao.org/aos/agrovoc/c_41730	Hippocampus hippocampus	organisms	
